,subject,subunit,group,variable
43280,S_T0,CELL_S_T0_5,T,2.2394048633493404
43281,S_T0,CELL_S_T0_5,T,1.7040488180288786
43282,S_T0,CELL_S_T0_5,T,3.0497572032948925
43283,S_T0,CELL_S_T0_5,T,1.219963066749948
43284,S_T0,CELL_S_T0_5,T,1.026547132555713
43285,S_T0,CELL_S_T0_5,T,2.9719429754748226
43286,S_T0,CELL_S_T0_5,T,1.9011038143892234
43287,S_T0,CELL_S_T0_5,T,2.295002120186012
43288,S_T0,CELL_S_T0_5,T,1.8813570743325907
43289,S_T0,CELL_S_T0_5,T,1.8386528489589693
43290,S_T0,CELL_S_T0_5,T,1.411055788175129
43291,S_T0,CELL_S_T0_5,T,2.6613826854180775
43292,S_T0,CELL_S_T0_5,T,1.031748908240597
43293,S_T0,CELL_S_T0_5,T,0.92985279258192
43294,S_T0,CELL_S_T0_5,T,1.4706606006651814
43295,S_T0,CELL_S_T0_5,T,1.725646441171247
43296,S_T0,CELL_S_T0_5,T,1.792547711770169
43297,S_T0,CELL_S_T0_5,T,0.9585438513246409
43298,S_T0,CELL_S_T0_5,T,1.3355250945357402
43299,S_T0,CELL_S_T0_5,T,1.1980289833901985
43300,S_T0,CELL_S_T0_5,T,1.1580929959258146
43301,S_T0,CELL_S_T0_5,T,1.1330063245139774
43302,S_T0,CELL_S_T0_5,T,1.2503527452356193
43303,S_T0,CELL_S_T0_5,T,0.8450658416234238
43304,S_T0,CELL_S_T0_5,T,1.1570409385516018
43305,S_T0,CELL_S_T0_5,T,1.50745892287388
43306,S_T0,CELL_S_T0_5,T,1.3841663040809353
43307,S_T0,CELL_S_T0_5,T,2.4455778169238966
43308,S_T0,CELL_S_T0_5,T,1.5538091305911834
43309,S_T0,CELL_S_T0_6,T,1.9314681047985665
43310,S_T0,CELL_S_T0_6,T,2.3934161669236382
43311,S_T0,CELL_S_T0_6,T,1.761300883495777
43312,S_T0,CELL_S_T0_6,T,1.5046145798513302
43313,S_T0,CELL_S_T0_6,T,2.107253384959553
43314,S_T0,CELL_S_T0_6,T,2.278351800209222
43315,S_T0,CELL_S_T0_6,T,0.6104673141642031
43316,S_T0,CELL_S_T0_6,T,1.7395084131580696
43317,S_T0,CELL_S_T0_6,T,2.152714196076767
43318,S_T0,CELL_S_T0_6,T,2.3935346864726865
43319,S_T0,CELL_S_T0_6,T,2.2877983188695854
43320,S_T0,CELL_S_T0_6,T,1.876166177366388
43321,S_T0,CELL_S_T0_6,T,1.2242455077297676
43322,S_T0,CELL_S_T0_6,T,2.1178636226914245
43323,S_T0,CELL_S_T0_6,T,1.1752886223443952
43324,S_T0,CELL_S_T0_6,T,1.37661553609352
43325,S_T0,CELL_S_T0_6,T,1.3025643902716932
43326,S_T0,CELL_S_T0_6,T,1.8290390568177488
43327,S_T0,CELL_S_T0_6,T,1.6498819478431206
43328,S_T0,CELL_S_T0_6,T,1.606831124758251
43329,S_T0,CELL_S_T0_6,T,1.2386336647030534
43330,S_T0,CELL_S_T0_6,T,2.960253139997998
43331,S_T0,CELL_S_T0_6,T,1.6756075008476257
43332,S_T0,CELL_S_T0_6,T,1.9508016067569471
43333,S_T0,CELL_S_T0_6,T,1.150268838281754
43334,S_T0,CELL_S_T0_6,T,1.0924295737527459
43335,S_T0,CELL_S_T0_6,T,1.1385118346792928
43336,S_T0,CELL_S_T0_6,T,1.9851896590474858
43337,S_T0,CELL_S_T0_6,T,1.1374824856857153
43338,S_T0,CELL_S_T0_6,T,1.2562472773829128
43339,S_T0,CELL_S_T0_6,T,1.0893527119083095
43340,S_T0,CELL_S_T0_6,T,1.499485495595587
43341,S_T0,CELL_S_T0_6,T,1.641672709087995
43342,S_T0,CELL_S_T0_6,T,1.6755065722831985
43343,S_T0,CELL_S_T0_6,T,1.844080751133466
43344,S_T0,CELL_S_T0_6,T,2.1734645939064885
43345,S_T0,CELL_S_T0_6,T,1.3574702618726882
43346,S_T0,CELL_S_T0_6,T,1.7498131222788762
43347,S_T0,CELL_S_T0_6,T,2.26051063011084
43348,S_T0,CELL_S_T0_6,T,2.1816068154892654
43349,S_T0,CELL_S_T0_6,T,1.9847416658937582
43350,S_T0,CELL_S_T0_6,T,1.0187520183126995
43351,S_T0,CELL_S_T0_6,T,2.2420938527941034
43352,S_T0,CELL_S_T0_6,T,1.205748015188446
43353,S_T0,CELL_S_T0_6,T,2.073851058009329
43354,S_T0,CELL_S_T0_6,T,1.085247148204885
43355,S_T0,CELL_S_T0_6,T,0.9612430070182046
43356,S_T0,CELL_S_T0_6,T,1.193064369820423
43357,S_T0,CELL_S_T0_6,T,2.0872816581882874
43358,S_T0,CELL_S_T0_6,T,1.1467519327126032
43359,S_T0,CELL_S_T0_6,T,2.2293591801945842
43360,S_T0,CELL_S_T0_6,T,1.4680761923678274
43361,S_T0,CELL_S_T0_6,T,1.687072472196695
43362,S_T0,CELL_S_T0_6,T,1.2947755363502524
43363,S_T0,CELL_S_T0_6,T,1.4831124504426891
43364,S_T0,CELL_S_T0_6,T,1.8662021334759107
43365,S_T0,CELL_S_T0_6,T,3.554564422272419
43366,S_T0,CELL_S_T0_6,T,2.7890804563163574
43367,S_T0,CELL_S_T0_6,T,1.675588991776281
43368,S_T0,CELL_S_T0_6,T,2.2719398898727166
43369,S_T0,CELL_S_T0_6,T,1.8291584641950258
43370,S_T0,CELL_S_T0_6,T,1.3779276476656617
43371,S_T0,CELL_S_T0_6,T,1.0781527479245865
43372,S_T0,CELL_S_T0_6,T,1.4426960540328562
43373,S_T0,CELL_S_T0_6,T,1.6384428965552988
43374,S_T0,CELL_S_T0_6,T,1.4772742815922153
43375,S_T0,CELL_S_T0_6,T,1.680128378276507
43376,S_T0,CELL_S_T0_6,T,2.3976078330370636
43377,S_T0,CELL_S_T0_6,T,1.3198586396592946
43378,S_T0,CELL_S_T0_6,T,1.237464549542053
43379,S_T0,CELL_S_T0_6,T,1.2300210266272984
43380,S_T0,CELL_S_T0_6,T,2.723259100200294
43381,S_T0,CELL_S_T0_6,T,2.230344093855206
43382,S_T0,CELL_S_T0_6,T,0.9303419374365788
43383,S_T0,CELL_S_T0_6,T,1.316179062098901
43384,S_T0,CELL_S_T0_6,T,2.087963778044791
43385,S_T0,CELL_S_T0_6,T,1.4551358521750997
43386,S_T0,CELL_S_T0_6,T,1.5189745419179308
43387,S_T0,CELL_S_T0_6,T,1.231361653150673
43388,S_T0,CELL_S_T0_6,T,3.087052289969904
43389,S_T0,CELL_S_T0_6,T,0.8473227759100036
43390,S_T0,CELL_S_T0_6,T,1.4008890658486184
43391,S_T0,CELL_S_T0_6,T,2.1677295220701556
43392,S_T0,CELL_S_T0_6,T,2.0842121416614354
43393,S_T0,CELL_S_T0_6,T,3.6165223915781297
43394,S_T0,CELL_S_T0_6,T,1.6391560711804811
43395,S_T0,CELL_S_T0_6,T,1.3075326752247178
43396,S_T0,CELL_S_T0_6,T,1.551455376520943
43397,S_T0,CELL_S_T0_6,T,1.6144545992613781
43398,S_T0,CELL_S_T0_6,T,1.8166765382732473
43399,S_T0,CELL_S_T0_6,T,1.8921406682036115
43400,S_T0,CELL_S_T0_6,T,1.0739018022270186
43401,S_T0,CELL_S_T0_6,T,2.520398037380801
43402,S_T0,CELL_S_T0_6,T,1.3626198547744595
43403,S_T0,CELL_S_T0_6,T,1.5885286921692938
43404,S_T0,CELL_S_T0_6,T,1.477940315155554
43405,S_T0,CELL_S_T0_6,T,0.9624027391165696
43406,S_T0,CELL_S_T0_6,T,1.280371841878839
43407,S_T0,CELL_S_T0_6,T,1.3460905733819502
43408,S_T0,CELL_S_T0_6,T,1.3851695934936064
43409,S_T0,CELL_S_T0_6,T,1.1598839834862997
43410,S_T0,CELL_S_T0_6,T,1.4061891671089986
43411,S_T0,CELL_S_T0_6,T,1.8668508667019201
43412,S_T0,CELL_S_T0_6,T,1.3464643021950742
43413,S_T0,CELL_S_T0_6,T,1.7922881634101828
43414,S_T0,CELL_S_T0_6,T,0.9674984648804927
43415,S_T0,CELL_S_T0_6,T,2.1634290704902552
43416,S_T0,CELL_S_T0_6,T,1.3942314953455686
43417,S_T0,CELL_S_T0_6,T,1.6040979257068368
43418,S_T0,CELL_S_T0_6,T,1.699911202446976
43419,S_T0,CELL_S_T0_6,T,1.5960364121828552
43420,S_T0,CELL_S_T0_6,T,1.1556406639941832
43421,S_T0,CELL_S_T0_6,T,2.172182643271167
43422,S_T0,CELL_S_T0_6,T,0.6589623057323932
43423,S_T0,CELL_S_T0_6,T,1.5181841458366334
43424,S_T0,CELL_S_T0_6,T,2.6729458238761965
43425,S_T0,CELL_S_T0_6,T,1.1554984103939705
43426,S_T0,CELL_S_T0_6,T,1.562403459457908
43427,S_T0,CELL_S_T0_6,T,3.141045882565655
43428,S_T0,CELL_S_T0_6,T,1.1076708829934547
43429,S_T0,CELL_S_T0_6,T,1.7436320401063765
43430,S_T0,CELL_S_T0_6,T,1.701176180333954
43431,S_T0,CELL_S_T0_6,T,1.2787896525339661
43432,S_T0,CELL_S_T0_6,T,1.945208846918611
43433,S_T0,CELL_S_T0_6,T,1.675074316297543
43434,S_T0,CELL_S_T0_6,T,1.4969062785226461
43435,S_T0,CELL_S_T0_6,T,1.4630871369248937
43436,S_T0,CELL_S_T0_6,T,1.9192800049786378
43437,S_T0,CELL_S_T0_6,T,0.8209660661644095
43438,S_T0,CELL_S_T0_6,T,2.993255323908187
43439,S_T0,CELL_S_T0_6,T,1.8996121963545902
43440,S_T0,CELL_S_T0_6,T,2.309781927838337
43441,S_T0,CELL_S_T0_6,T,1.7504619549898897
43442,S_T0,CELL_S_T0_6,T,1.3701817402586036
43443,S_T0,CELL_S_T0_6,T,1.661740358036343
43444,S_T0,CELL_S_T0_6,T,1.911074198939265
43445,S_T0,CELL_S_T0_6,T,1.377815449204471
43446,S_T0,CELL_S_T0_6,T,1.6555547454139903
43447,S_T0,CELL_S_T0_6,T,2.9918915644400337
43448,S_T0,CELL_S_T0_6,T,1.209497897676708
43449,S_T0,CELL_S_T0_6,T,1.4043620316731669
43450,S_T0,CELL_S_T0_6,T,1.3402519961662474
43451,S_T0,CELL_S_T0_6,T,1.3767326726790363
43452,S_T0,CELL_S_T0_6,T,2.8498237680176697
43453,S_T0,CELL_S_T0_6,T,1.0646554833862485
43454,S_T0,CELL_S_T0_6,T,1.3540590204784697
43455,S_T0,CELL_S_T0_6,T,1.8172940770753931
43456,S_T0,CELL_S_T0_6,T,1.7038498061324496
43457,S_T0,CELL_S_T0_6,T,1.5417715826106313
43458,S_T0,CELL_S_T0_6,T,1.9976376823498385
43459,S_T0,CELL_S_T0_6,T,2.176569870741195
43460,S_T0,CELL_S_T0_6,T,1.256637687859667
43461,S_T0,CELL_S_T0_6,T,1.3341694155054002
43462,S_T0,CELL_S_T0_6,T,1.8217093082292262
43463,S_T0,CELL_S_T0_6,T,0.8479114463589903
43464,S_T0,CELL_S_T0_6,T,0.977241246719998
43465,S_T0,CELL_S_T0_6,T,1.8309596734452156
43466,S_T0,CELL_S_T0_6,T,1.2835628123132037
43467,S_T0,CELL_S_T0_6,T,2.087400842529635
43468,S_T0,CELL_S_T0_6,T,1.6714302946809958
43469,S_T0,CELL_S_T0_6,T,1.7409976214089922
43470,S_T0,CELL_S_T0_6,T,1.536385218621371
43471,S_T0,CELL_S_T0_6,T,1.4733329701274496
43472,S_T0,CELL_S_T0_6,T,1.457430529001386
43473,S_T0,CELL_S_T0_6,T,1.2899532307623933
43474,S_T0,CELL_S_T0_6,T,2.682340219990866
43475,S_T0,CELL_S_T0_6,T,1.340637736204187
43476,S_T0,CELL_S_T0_6,T,1.0456546238645814
43477,S_T0,CELL_S_T0_7,T,1.848901258689224
43478,S_T0,CELL_S_T0_7,T,1.405749302777501
43479,S_T0,CELL_S_T0_7,T,1.5772058180368504
43480,S_T0,CELL_S_T0_7,T,1.1797448311729122
43481,S_T0,CELL_S_T0_7,T,1.8080321865642348
43482,S_T0,CELL_S_T0_7,T,1.7679402045209678
43483,S_T0,CELL_S_T0_7,T,1.6352091499486434
43484,S_T0,CELL_S_T0_7,T,1.4557587917739703
43485,S_T0,CELL_S_T0_7,T,1.8419871971581325
43486,S_T0,CELL_S_T0_7,T,1.127571397579384
43487,S_T0,CELL_S_T0_7,T,1.5153195477242984
43488,S_T0,CELL_S_T0_7,T,2.506816385047228
43489,S_T0,CELL_S_T0_7,T,1.3388553587986276
43490,S_T0,CELL_S_T0_7,T,3.2264682852773143
43491,S_T0,CELL_S_T0_7,T,1.0294382830920938
43492,S_T0,CELL_S_T0_7,T,1.2531582578587812
43493,S_T0,CELL_S_T0_7,T,1.878552886763956
43494,S_T0,CELL_S_T0_7,T,1.892503930333844
43495,S_T0,CELL_S_T0_7,T,0.9274656876118266
43496,S_T0,CELL_S_T0_7,T,0.942927288137056
43497,S_T0,CELL_S_T0_7,T,2.3177135267631908
43498,S_T0,CELL_S_T0_7,T,1.3933434747977123
43499,S_T0,CELL_S_T0_7,T,1.1201757444584863
43500,S_T0,CELL_S_T0_7,T,2.333346445080057
43501,S_T0,CELL_S_T0_7,T,1.6605301948607916
43502,S_T0,CELL_S_T0_7,T,1.477023506513412
43503,S_T0,CELL_S_T0_7,T,1.9012280007685516
43504,S_T0,CELL_S_T0_7,T,2.152883768944542
43505,S_T0,CELL_S_T0_7,T,1.2808611626211515
43506,S_T0,CELL_S_T0_7,T,2.4333803977464727
43507,S_T0,CELL_S_T0_7,T,1.5924410487876024
43508,S_T0,CELL_S_T0_7,T,1.476950664611784
43509,S_T0,CELL_S_T0_7,T,1.6899824185702024
43510,S_T0,CELL_S_T0_7,T,1.188310369179985
43511,S_T0,CELL_S_T0_7,T,1.4470894064294686
43512,S_T0,CELL_S_T0_7,T,1.3967720564457706
43513,S_T0,CELL_S_T0_7,T,1.5836116892904242
43514,S_T0,CELL_S_T0_7,T,2.0987242672133046
43515,S_T0,CELL_S_T0_7,T,0.9483140369737371
43516,S_T0,CELL_S_T0_7,T,1.0835002439397605
43517,S_T0,CELL_S_T0_7,T,2.307602516084288
43518,S_T0,CELL_S_T0_7,T,2.7264444233410203
43519,S_T0,CELL_S_T0_7,T,2.455075938440678
43520,S_T0,CELL_S_T0_7,T,1.9403024431378453
43521,S_T0,CELL_S_T0_7,T,1.3179023392450546
43522,S_T0,CELL_S_T0_7,T,1.2354562819081503
43523,S_T0,CELL_S_T0_7,T,2.4191829740588973
43524,S_T0,CELL_S_T0_7,T,1.2059428637313034
43525,S_T0,CELL_S_T0_7,T,1.243456243002767
43526,S_T0,CELL_S_T0_7,T,1.688657991894763
43527,S_T0,CELL_S_T0_7,T,1.685937967246504
43528,S_T0,CELL_S_T0_7,T,1.674815883201762
43529,S_T0,CELL_S_T0_7,T,1.300832324221597
43530,S_T0,CELL_S_T0_7,T,1.6903990815568768
43531,S_T0,CELL_S_T0_7,T,1.6402550736534318
43532,S_T0,CELL_S_T0_7,T,1.2018652797935145
43533,S_T0,CELL_S_T0_7,T,1.0831196727539139
43534,S_T0,CELL_S_T0_7,T,1.6558458692174658
43535,S_T0,CELL_S_T0_7,T,1.2820404350996244
43536,S_T0,CELL_S_T0_7,T,1.841578956261826
43537,S_T0,CELL_S_T0_7,T,1.7342121005886864
43538,S_T0,CELL_S_T0_7,T,1.6294763982212483
43539,S_T0,CELL_S_T0_7,T,1.2813492656554446
43540,S_T0,CELL_S_T0_7,T,1.6622551730807311
43541,S_T0,CELL_S_T0_7,T,2.0512605821750234
43542,S_T0,CELL_S_T0_7,T,1.2814938396508362
43543,S_T0,CELL_S_T0_7,T,1.845342022559568
43544,S_T0,CELL_S_T0_7,T,2.282195646990577
43545,S_T0,CELL_S_T0_7,T,2.078804186606979
43546,S_T0,CELL_S_T0_7,T,1.3481532765965005
43547,S_T0,CELL_S_T0_7,T,1.8599777282797436
43548,S_T0,CELL_S_T0_7,T,1.2528358022459614
43549,S_T0,CELL_S_T0_7,T,1.5665496348686325
43550,S_T0,CELL_S_T0_7,T,1.5898595508196522
43551,S_T0,CELL_S_T0_7,T,1.1871238534911626
43552,S_T0,CELL_S_T0_7,T,1.2238648418901013
43553,S_T0,CELL_S_T0_7,T,1.663172579633214
43554,S_T0,CELL_S_T0_7,T,1.1845966064063849
43555,S_T0,CELL_S_T0_7,T,3.000577537450277
43556,S_T0,CELL_S_T0_7,T,2.6619456588093864
43557,S_T0,CELL_S_T0_7,T,1.824967860134935
43558,S_T0,CELL_S_T0_7,T,2.162796786467883
43559,S_T0,CELL_S_T0_7,T,1.6728357272168979
43560,S_T0,CELL_S_T0_7,T,1.0900856251940017
43561,S_T0,CELL_S_T0_7,T,2.3278291706686893
43562,S_T0,CELL_S_T0_7,T,2.039536354857916
43563,S_T0,CELL_S_T0_7,T,2.915770157768243
43564,S_T0,CELL_S_T0_7,T,1.7379559442297856
43565,S_T0,CELL_S_T0_7,T,1.1745113235843305
43566,S_T0,CELL_S_T0_7,T,1.7848833758667522
43567,S_T0,CELL_S_T0_7,T,1.6709762168763356
43568,S_T0,CELL_S_T0_7,T,2.435610180553528
43569,S_T0,CELL_S_T0_7,T,1.9882810519246699
43570,S_T0,CELL_S_T0_7,T,1.8117553316991566
43571,S_T0,CELL_S_T0_7,T,2.137652930584603
43572,S_T0,CELL_S_T0_7,T,1.7217907569790878
43573,S_T0,CELL_S_T0_7,T,1.8780247421268335
43574,S_T0,CELL_S_T0_7,T,1.8069625811012329
43575,S_T0,CELL_S_T0_7,T,1.7280532492204728
43576,S_T0,CELL_S_T0_7,T,0.874082517562302
43577,S_T0,CELL_S_T0_7,T,1.5831961815286137
43578,S_T0,CELL_S_T0_7,T,1.7221594446983257
43579,S_T0,CELL_S_T0_7,T,1.2684082099348397
43580,S_T0,CELL_S_T0_7,T,1.196971811608321
43581,S_T0,CELL_S_T0_7,T,1.8358308270747346
43582,S_T0,CELL_S_T0_7,T,1.1740934477979854
43583,S_T0,CELL_S_T0_7,T,1.1053071964467465
43584,S_T0,CELL_S_T0_7,T,1.6909099344039593
43585,S_T0,CELL_S_T0_7,T,1.145283516984578
43586,S_T0,CELL_S_T0_7,T,1.8935796056277838
43587,S_T0,CELL_S_T0_7,T,1.4521508459395707
43588,S_T0,CELL_S_T0_7,T,1.507905245089991
43589,S_T0,CELL_S_T0_7,T,1.7197462694748946
43590,S_T0,CELL_S_T0_7,T,1.0945085284135045
43591,S_T0,CELL_S_T0_7,T,1.2886122032677212
43592,S_T0,CELL_S_T0_7,T,1.154799930990029
43593,S_T0,CELL_S_T0_7,T,1.0427537982496666
43594,S_T0,CELL_S_T0_7,T,1.3237190901058493
43595,S_T0,CELL_S_T0_7,T,2.6108460430072675
43596,S_T0,CELL_S_T0_7,T,1.9913250301746395
43597,S_T0,CELL_S_T0_7,T,1.7258788143242902
43598,S_T0,CELL_S_T0_7,T,1.8246425755684954
43599,S_T0,CELL_S_T0_7,T,3.2336542359074603
43600,S_T0,CELL_S_T0_7,T,2.5197792987919856
43601,S_T0,CELL_S_T0_7,T,1.3959557887931542
43602,S_T0,CELL_S_T0_7,T,2.2967558156264674
43603,S_T0,CELL_S_T0_7,T,1.6422019895468702
43604,S_T0,CELL_S_T0_7,T,2.393305494077785
43605,S_T0,CELL_S_T0_7,T,1.5590506062728078
43606,S_T0,CELL_S_T0_7,T,1.2962870909529973
43607,S_T0,CELL_S_T0_7,T,1.4750545564806616
43608,S_T0,CELL_S_T0_7,T,1.3615703686659801
43609,S_T0,CELL_S_T0_7,T,2.054678682728817
43610,S_T0,CELL_S_T0_7,T,1.2808360656449114
43611,S_T0,CELL_S_T0_7,T,2.058719401341668
43612,S_T0,CELL_S_T0_7,T,2.108338119657774
43613,S_T0,CELL_S_T0_7,T,0.9836591613764032
43614,S_T0,CELL_S_T0_7,T,1.2983394474303962
43615,S_T0,CELL_S_T0_7,T,2.120818512951434
43616,S_T0,CELL_S_T0_7,T,1.039224228891188
43617,S_T0,CELL_S_T0_7,T,1.1343549559571204
43618,S_T0,CELL_S_T0_7,T,1.9144466443770376
43619,S_T0,CELL_S_T0_7,T,1.6001628396861334
43620,S_T0,CELL_S_T0_7,T,0.9478569861260728
43621,S_T0,CELL_S_T0_7,T,2.1438131318577307
43622,S_T0,CELL_S_T0_7,T,0.7675723864258449
43623,S_T0,CELL_S_T0_7,T,1.6432682393670712
43624,S_T0,CELL_S_T0_7,T,1.806267363249441
43625,S_T0,CELL_S_T0_7,T,2.3880263459150983
43626,S_T0,CELL_S_T0_7,T,1.5037968817348173
43627,S_T0,CELL_S_T0_7,T,2.0348437109237985
43628,S_T0,CELL_S_T0_7,T,1.3458909766999103
43629,S_T0,CELL_S_T0_7,T,3.2831504347296496
43630,S_T0,CELL_S_T0_7,T,1.6973777003419637
43631,S_T0,CELL_S_T0_7,T,1.6611504391637661
43632,S_T0,CELL_S_T0_7,T,1.14036611027585
43633,S_T0,CELL_S_T0_7,T,1.7933528122992528
43634,S_T0,CELL_S_T0_7,T,2.9763200369650806
43635,S_T0,CELL_S_T0_7,T,1.4008599946871212
43636,S_T0,CELL_S_T0_7,T,1.4678148534985176
43637,S_T0,CELL_S_T0_7,T,0.8333560875095617
43638,S_T0,CELL_S_T0_7,T,1.174556848828698
43639,S_T0,CELL_S_T0_7,T,1.1079569246161174
43640,S_T0,CELL_S_T0_7,T,1.0076027313927227
43641,S_T0,CELL_S_T0_7,T,1.7329834457501516
43642,S_T0,CELL_S_T0_7,T,1.4793011897995856
43643,S_T0,CELL_S_T0_7,T,1.7903142004895423
43644,S_T0,CELL_S_T0_7,T,2.6328427347762893
43645,S_T0,CELL_S_T0_7,T,2.001042118129172
43646,S_T0,CELL_S_T0_7,T,1.5028126828609745
43647,S_T0,CELL_S_T0_7,T,2.202330114644037
43648,S_T0,CELL_S_T0_7,T,3.0923327605398994
43649,S_T0,CELL_S_T0_7,T,1.5316070701034672
43650,S_T0,CELL_S_T0_7,T,2.3025473984744567
43651,S_T0,CELL_S_T0_7,T,1.5961416086863545
43652,S_T0,CELL_S_T0_7,T,1.0271008245914115
43653,S_T0,CELL_S_T0_7,T,1.6997141475473563
43654,S_T0,CELL_S_T0_7,T,2.7894860086766236
43655,S_T0,CELL_S_T0_7,T,2.9721994452303537
43656,S_T0,CELL_S_T0_7,T,2.029489411704412
43657,S_T0,CELL_S_T0_7,T,1.6181918787850202
43658,S_T0,CELL_S_T0_7,T,1.626491537194222
43659,S_T0,CELL_S_T0_7,T,1.8959716299354221
43660,S_T0,CELL_S_T0_7,T,1.7354733145578725
43661,S_T0,CELL_S_T0_7,T,1.6227206878401441
43662,S_T0,CELL_S_T0_7,T,1.1335840471681093
43663,S_T0,CELL_S_T0_7,T,2.973645577975225
43664,S_T0,CELL_S_T0_7,T,1.6517788796149397
43665,S_T0,CELL_S_T0_7,T,2.266701024836139
43666,S_T0,CELL_S_T0_7,T,2.4389346346832177
43667,S_T0,CELL_S_T0_7,T,1.8096631449125162
43668,S_T0,CELL_S_T0_7,T,1.3610865226561841
43669,S_T0,CELL_S_T0_7,T,2.1622309628455163
43670,S_T0,CELL_S_T0_7,T,1.9681654510886326
43671,S_T0,CELL_S_T0_7,T,1.1661737879291159
43672,S_T0,CELL_S_T0_7,T,2.0261940230726765
43673,S_T0,CELL_S_T0_7,T,1.6504913259805978
43674,S_T0,CELL_S_T0_7,T,1.0123034259150279
43675,S_T0,CELL_S_T0_8,T,1.6022010754522418
43676,S_T0,CELL_S_T0_8,T,2.5380442773947576
43677,S_T0,CELL_S_T0_8,T,1.3320100216001738
43678,S_T0,CELL_S_T0_8,T,1.4706759801345792
43679,S_T0,CELL_S_T0_8,T,1.7069428889472908
43680,S_T0,CELL_S_T0_8,T,2.2296111109276664
43681,S_T0,CELL_S_T0_8,T,1.1331238232507885
43682,S_T0,CELL_S_T0_8,T,1.4510702003744569
43683,S_T0,CELL_S_T0_8,T,2.006469948016643
43684,S_T0,CELL_S_T0_8,T,2.1167872655362636
43685,S_T0,CELL_S_T0_8,T,2.856284396594505
43686,S_T0,CELL_S_T0_8,T,1.7588866958112612
43687,S_T0,CELL_S_T0_8,T,1.1618958112966453
43688,S_T0,CELL_S_T0_8,T,2.1775794941447484
43689,S_T0,CELL_S_T0_8,T,1.3324576755943425
43690,S_T0,CELL_S_T0_8,T,1.506379226795822
43691,S_T0,CELL_S_T0_8,T,3.889949169694035
43692,S_T0,CELL_S_T0_8,T,0.914019476379385
43693,S_T0,CELL_S_T0_8,T,1.120922681695933
43694,S_T0,CELL_S_T0_8,T,1.8524959215870103
43695,S_T0,CELL_S_T0_8,T,1.8142610092417848
43696,S_T0,CELL_S_T0_8,T,1.3353404990464233
43697,S_T0,CELL_S_T0_8,T,4.014314029291792
43698,S_T0,CELL_S_T0_8,T,1.8341886184433092
43699,S_T0,CELL_S_T0_8,T,2.1322399187679735
43700,S_T0,CELL_S_T0_8,T,2.1881220828723054
43701,S_T0,CELL_S_T0_8,T,2.1743737275090984
43702,S_T0,CELL_S_T0_8,T,2.2430374227547136
43703,S_T0,CELL_S_T0_8,T,1.8378793538486664
43704,S_T0,CELL_S_T0_8,T,2.535622468056967
43705,S_T0,CELL_S_T0_8,T,1.1319506864465585
43706,S_T0,CELL_S_T0_8,T,1.7870717463133374
43707,S_T0,CELL_S_T0_8,T,1.7345823430448921
43708,S_T0,CELL_S_T0_8,T,2.304846325622668
43709,S_T0,CELL_S_T0_8,T,1.799818858228813
43710,S_T0,CELL_S_T0_8,T,1.367110427133709
43711,S_T0,CELL_S_T0_8,T,1.5749290716183435
43712,S_T0,CELL_S_T0_8,T,2.0836440796419486
43713,S_T0,CELL_S_T0_8,T,1.9736540886233396
43714,S_T0,CELL_S_T0_8,T,1.1995763163968554
43715,S_T0,CELL_S_T0_8,T,1.466878335654107
43716,S_T0,CELL_S_T0_8,T,1.3708627041480401
43717,S_T0,CELL_S_T0_8,T,1.257919015275742
43718,S_T0,CELL_S_T0_8,T,1.0713297846907401
43719,S_T0,CELL_S_T0_8,T,2.329819749039476
43720,S_T0,CELL_S_T0_8,T,1.1652418455363391
43721,S_T0,CELL_S_T0_8,T,1.7836082060961205
43722,S_T0,CELL_S_T0_8,T,1.6541653116961719
43723,S_T0,CELL_S_T0_8,T,0.862418781956445
43724,S_T0,CELL_S_T0_8,T,1.9437973593596232
43725,S_T0,CELL_S_T0_8,T,2.202333978651377
43726,S_T0,CELL_S_T0_8,T,1.3941574683811924
43727,S_T0,CELL_S_T0_8,T,0.9775501928516803
43728,S_T0,CELL_S_T0_8,T,1.7624107346400897
43729,S_T0,CELL_S_T0_9,T,1.6050693251919008
43730,S_T0,CELL_S_T0_9,T,4.809875641273724
43731,S_T0,CELL_S_T0_9,T,1.175619597244444
43732,S_T0,CELL_S_T0_9,T,1.32363059715259
43733,S_T0,CELL_S_T0_9,T,1.8570690253847617
43734,S_T0,CELL_S_T0_9,T,2.411561858079146
43735,S_T0,CELL_S_T0_9,T,1.8225022125929926
43736,S_T0,CELL_S_T0_9,T,1.7930701477756825
43737,S_T0,CELL_S_T0_9,T,2.6423306207593593
43738,S_T0,CELL_S_T0_9,T,1.7361871587893138
43739,S_T0,CELL_S_T0_9,T,1.8987046896572268
43740,S_T0,CELL_S_T0_9,T,2.305060936893613
43741,S_T0,CELL_S_T0_9,T,1.7878320268598007
43742,S_T0,CELL_S_T0_9,T,1.9555593934088393
43743,S_T0,CELL_S_T0_9,T,1.9310797861924518
43744,S_T0,CELL_S_T0_9,T,1.013429544454969
43745,S_T0,CELL_S_T0_9,T,1.693398328242834
43746,S_T0,CELL_S_T0_9,T,3.640817475078594
43747,S_T0,CELL_S_T0_9,T,2.644962715469831
43748,S_T0,CELL_S_T0_9,T,2.08761540403155
43749,S_T0,CELL_S_T0_9,T,1.5581893023066897
